Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),BPA Deviation (%),BPA Pos (%),WG Position (%),BPA SP (%),Brake Press (bar),Calc HP (hp),Calc TQ (lbft),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),Cruise (),Current map (),DV Position (%),Eng State (),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exh Press Des (kPa),Exhaust Cam (°),FAC_MFF_ADD_FAC_LAM_AD (%),FAC_MFF_BAS_CUS (),FAC_TQ_REQ_DRIV_DROF (),FAC_TQ_REQ_PV (),Fastest Wheel (km/h),Flex IAT add (),Flex IAT weight (),Flex Lambda add (),Flex Lambda weight (),Flex MPI add (),Flex MPI weight (),Flex PUT Adder (kPa),Flex PUT weight (),Flex Spark Adder (°),Flex Spark weight (),Flex Torque Adder (ft-lb),Flex Torque weight (),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow (g/min),Fuel Flow SP (mg/stk),Fuel Split MPI (),fup_efp_ctl_ad (kPa),fup_efp_ctl_i (kPa),fup_efp_dif (kPa),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),knk nl0 (V),knk nl1 (V),knk nl2 (V),knk nl3 (V),knks_cmd_gain_ad0 (),knks_cmd_gain_ad1 (),knks_cmd_gain_ad2 (),knks_cmd_gain_ad3 (),knks_rng_h0 (V),knks_rng_h1 (V),knks_rng_h2 (V),knks_rng_h3 (V),knks_thd0 (V),knks_thd1 (V),knks_thd2 (V),knks_thd3 (V),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),LACO State (),Lambda (),Lambda Delta (),Lambda PID (%),Lambda SP (),Lambda SP Filtered (),LPFP DC (%),LTFT (%),LV_PRS_IM_SP_UP_THD (),MAF_COR (),MAP (kPa),MAP SP (kPa),MBT Ignition (deg crank),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Muffler Temp (C),Oil Temp (°F),PCV Mean Voltage (V),PCV PSI (psi),Pedal Pos (%),Port Flap Pos (),PQ_THR_SP_1 (),Press Ratio (),PRS_UP_THR_WIDE_OPEN_THR (hPa),PUT (kPa),PUT I Inhibit (),PUT SP (kPa),PUT_DIF_PUT_CTL (hPa),PUT_INC_MMV (hPa),put_sp_optm_resp (kpa),Slowest Wheel (km/h),SOI Actual (°),SOI Limit (°),STATE_ALFU (),STATE_ALFU_CTL (),Steering Angle (°),STFT (%),Target Slip (km/h),TC Active (),TC D (),TC I (),TC Ignition pull (km/h),TC P (),TC PID (),TC WG pull (%),TC Wheel Slip (km/h),TEG_DYN_UP_TUR (C),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Req (Nm),Total Trim (%),TPS (°),tqi_add_puc_open_thr[0] (nm),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Current (a),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),FAC_LAM_AD_OUT_FMSP[0] (%),MFF_ADD_LAM_AD_OUT_FMSP[0] (mg/stk),FAC_LAM_LIM[1] (%),MFF_SP_CLC[0] (mg/stk),SimosTools [R1.73:2025_10_9:mpi 1.4.bin]
496.198,0.016368194,0.10198477,367.01456,450.38904,101.37426,63.050007,13.911682,-0.7778021,0.0,0.4333496,0.0,0.0,0.0,39.914467,66.062515,1053.005,0.0,211.54997,2.0,1.0,0.0,3.0,3176.0,245.625,27.375,55.686275,0.2972412,128.14903,0.0,1.3916025,1.015625,0.0,0.75961304,41.12,0.171875,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,95.945526,101.273476,640.256,624.86646,226.25923,37.345203,0.0,21.757559,5.5720577,-16.981508,2.0,50.85144,95.45337,15.0,7.5,13.310455,0.0,2.952,0.0,0.36193848,-16.976562,0.6876373,0.7395172,0.72509766,0.634079,2.0,1.0,1.0,5.0,0.6958008,0.8532715,0.6945801,0.57128906,1.9140625,2.4023438,1.8945312,1.8359375,0.0,0.0,0.0,0.0,0.0,3.0,0.9404297,0.004516605,0.0,0.9296875,0.9358527,73.22998,0.7812499,0.0,0.0,96.01151,111.441124,22.875,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5431824,-2.7070477,46.58203,0.0,0.98,0.996817,1230.4131,101.05158,1.0,113.04975,82.66877,-3.2337835,0.0,40.82,302.25,450.0,10.0,0.0,-1.4875,0.277132,10.05,0.0,-0.08,0.0,0.0,-9.75,0.0,0.1953125,0.29999924,869.25,104.65625,0.0,420.5,294.53125,1.3916266,39.680157,0.0,1216.7488,48.94409,0.0,25.550846,108.59375,0.0,1.6052246,45.562744,47.0047,-0.74005127,3.7792969,25.569487,25.507349,25.383076,25.364433,1.3916016,0.0,0.0,37.345203,0
496.236,-0.006905445,0.4907939,386.28833,689.1695,101.37433,63.050007,13.915912,-0.2718522,0.0,0.33569336,0.0,0.0,0.0,62.93888,104.235916,1053.005,0.0,211.54997,2.0,1.0,0.0,3.0,3174.0,234.75,33.75,55.686275,0.49743652,165.81017,0.0,1.3916025,1.03125,0.0,0.92367554,41.57,0.234375,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,106.39446,110.18877,632.82654,624.86646,249.86267,39.570656,0.0,21.757559,5.5720577,-9.552098,2.0,52.041626,95.45303,14.625,13.875,17.513618,0.0,3.828,0.0,0.16290283,-17.328125,0.68740845,0.7595062,0.7219696,0.62049866,2.0,1.0,1.0,5.0,0.68481445,0.9362793,0.7434082,0.5358887,2.1875,2.4609375,2.1679688,2.0703125,0.0,0.0,0.0,0.0,0.0,3.0,0.9736328,0.030731224,0.0,0.9296875,0.93280095,74.9588,0.7812499,1.0,0.0,99.49998,156.62526,22.5,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5488281,-2.6968408,66.40625,0.0,0.999,1.0118663,1231.4912,102.57727,1.0,157.7506,469.89362,3.2337835,0.0,41.19,307.875,450.0,10.0,0.0,-1.18125,0.2217056,10.04,0.0,0.16,0.0,0.0,-9.66,0.0,0.20141602,0.38000107,871.5625,120.21875,0.0,420.3125,363.90625,1.3916144,68.62333,0.0,1238.0675,53.356934,0.0,25.731045,48.875,0.0,45.791626,81.00586,99.998474,-0.74005127,3.7792969,25.718616,25.72483,25.60677,25.532206,1.3916016,0.0,0.0,39.570656,0
496.27,-0.005524356,0.75881755,397.72427,975.1294,101.373566,63.050007,13.907154,0.030419117,0.0,0.30517578,0.0,0.0,0.0,70.42086,115.82435,1053.005,0.0,211.54997,2.0,1.0,0.0,3.0,3196.0,235.125,33.75,54.901962,0.802124,258.19687,0.0,1.3916025,1.03125,0.0,0.9979248,41.6,0.265625,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,116.07922,116.87524,628.0505,624.86646,254.1542,40.24889,0.0,21.757559,5.5720577,-6.10273,2.0,52.700806,95.452736,14.625,13.875,18.040413,0.0,3.916,0.0,0.0,-14.34375,0.6954193,0.78926086,0.7241821,0.61195374,2.0,1.0,1.0,5.0,0.76538086,1.0522461,0.8618164,0.5358887,2.2070312,2.5390625,2.1875,2.0507812,0.0,0.0,0.0,0.0,0.0,3.0,0.92578125,0.025665302,0.0,0.9296875,0.9318854,75.605774,0.7812499,1.0,0.0,101.5833,210.30237,21.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5479126,-2.694011,88.671875,0.0,0.999,1.0301957,1232.4031,104.434616,1.0,210.83438,946.4206,4.0629587,0.0,41.36,309.75,450.0,10.0,0.0,-0.91875,0.17736448,10.03,0.0,-0.08,0.0,0.0,-9.79,0.0,0.17700195,0.23999786,871.5625,125.09375,0.0,419.875,394.90625,1.3916084,76.09254,0.0,1288.2424,59.674072,0.0,25.805609,0.0,0.0,47.747803,95.07446,99.998474,-0.74005127,3.774414,25.780754,25.805609,25.631624,25.644053,1.3916016,0.0,0.0,40.24889,0
496.301,-0.0044194846,1.053527,408.74283,1258.8004,101.37288,63.050007,13.895164,0.25130904,0.0,0.30517578,0.0,0.0,0.0,80.564835,132.88278,1053.005,0.0,211.54997,2.0,1.0,0.0,3.0,3187.0,237.0,33.375,54.901962,0.8956909,290.58447,0.0,1.3916025,1.03125,0.0,1.0,41.78,0.28125,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,122.20849,123.56171,625.1318,624.86646,259.63785,41.05429,0.0,21.757559,5.5720577,-0.7960082,2.0,51.335144,95.45247,14.25,13.5,17.459366,0.0,3.804,0.0,0.0,-9.609375,0.69473267,0.78926086,0.7382965,0.6121826,2.0,1.0,1.0,5.0,0.68847656,0.88378906,0.8618164,0.6140137,2.2070312,2.5390625,2.2070312,2.0507812,0.0,0.0,0.0,0.0,0.0,3.0,0.90625,-0.01449586,0.0,0.9296875,0.93090886,76.67084,0.7812499,1.0,0.0,103.10559,264.5326,21.0,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.544098,-2.7018573,99.90234,0.0,0.999,1.0446806,1233.3153,105.902275,1.0,258.8768,1441.3553,4.3946285,0.0,41.51,310.125,450.0,10.0,0.0,-0.7,0.14189158,10.02,0.0,0.08,0.0,0.0,-9.75,0.0,0.15258789,0.27000046,871.5625,131.15625,0.0,420.34375,395.375,1.3916054,78.42666,0.0,1318.4487,66.08276,0.0,25.917456,0.0,0.0,47.857666,89.245605,99.998474,-0.74005127,3.774414,25.861532,25.954739,25.830463,25.805609,1.3916016,0.0,0.0,41.05429,0
496.339,-0.0035355878,1.3026608,425.66568,1292.7969,101.37226,63.050007,13.904348,0.67264867,-0.30517578,0.30517578,0.0,0.0,0.0,87.48045,143.56857,1053.005,0.0,211.54997,2.0,1.0,0.0,3.0,3203.0,238.125,34.125,54.901962,0.918396,299.73026,0.0,1.3916025,1.0390625,0.0,1.0,42.11,0.3046875,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,129.7918,132.47699,623.0091,624.86646,273.2277,42.940624,0.0,21.757559,5.5720577,1.3266804,2.0,55.45044,95.452225,15.375,14.25,17.338367,0.0,3.752,0.0,0.0,-0.1484375,0.70358276,0.7989502,0.7319641,0.6171417,2.0,1.0,1.0,5.0,0.78125,1.0180664,0.6750488,0.6604004,2.2265625,2.5585938,2.2070312,2.0703125,0.0,0.0,0.0,0.0,0.0,3.0,0.9355469,-0.009674079,0.0,0.9296875,0.9304206,77.52533,0.7812499,1.0,0.0,106.01,270.80457,19.5,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5382996,-2.7197669,99.90234,0.0,0.999,1.0697979,1234.1445,108.44783,1.0,258.8768,1506.5284,6.1358967,0.0,41.84,310.5,450.0,10.0,0.0,-0.78749996,0.11351327,10.02,0.0,0.0,0.0,0.0,-9.75,0.0,0.17089844,0.27000046,874.0625,141.5,0.0,420.34375,395.1875,1.391604,79.36031,0.0,1340.2737,74.176025,0.0,26.09144,0.0,0.0,47.60742,89.0564,99.998474,-0.07827759,3.774414,26.085226,26.0728,25.92367,25.911242,1.3916016,0.0,0.0,42.940624,0
496.369,-0.0028284702,1.4585644,447.12515,1300.0878,101.37253,63.050007,13.899059,0.91825235,0.0,0.32348633,0.0,0.0,0.0,90.53701,147.89223,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3218.0,237.75,34.875,54.901962,0.9199829,300.85794,0.0,1.3916025,1.046875,0.0,1.0,42.37,0.3515625,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,137.09915,139.16347,621.94775,624.86646,282.52603,45.632362,0.0,21.757559,5.5720577,2.3880246,2.0,57.48291,95.452,15.75,15.0,17.748709,0.0,3.816,0.0,0.0,3.71875,0.70358276,0.821228,0.7321167,0.6322479,2.0,1.0,1.0,5.0,0.7312012,0.892334,0.7336426,0.76538086,2.2265625,2.6367188,2.2070312,2.109375,0.0,0.0,0.0,0.0,0.0,3.0,0.96191406,0.012420664,0.0,0.92871094,0.93017644,77.94342,0.7812499,1.0,0.0,107.70364,269.84818,19.875,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5398254,-2.7248492,99.90234,0.0,0.999,1.0891805,1234.9739,110.41298,1.0,258.8768,1489.0328,6.550484,0.0,42.08,311.625,450.0,10.0,0.0,-0.91875,0.09081062,10.03,0.0,-0.08,0.0,0.0,-9.74,0.0,0.17089844,0.2899971,874.0625,149.75,0.0,420.0,395.1875,1.3916032,79.82713,0.0,1346.2925,80.71289,0.0,26.178432,0.0,0.0,47.372437,88.87329,99.998474,-1.4476013,3.774414,26.116295,26.209501,26.147364,26.04173,1.3916016,0.0,0.0,45.632362,0
496.398,0.017737223,1.6334258,472.71124,1312.211,101.37277,63.050007,13.889498,1.272931,0.0,0.30517578,0.0,0.0,0.0,96.0082,156.19843,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3231.0,237.75,34.5,54.901962,0.92578125,303.04697,0.0,1.3916025,1.0546875,0.0,1.0,42.55,0.3984375,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,144.54448,145.84993,622.2131,624.86646,312.32834,48.64202,0.0,21.757559,5.8373938,2.9186969,2.0,59.45282,95.451805,15.75,14.625,17.804327,0.0,3.816,0.0,0.0,3.8046875,0.70648193,0.82847595,0.73516846,0.6322479,2.0,1.0,1.0,5.0,0.76416016,0.892334,0.76171875,0.736084,2.2070312,2.65625,2.2070312,2.109375,0.0,0.0,0.0,0.0,0.0,3.0,0.9716797,0.044494662,0.0,0.9277344,0.9301154,78.94745,0.7812499,1.0,0.0,110.14931,269.60107,20.625,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5434875,-2.7184453,99.90234,0.0,0.999,1.1126529,1235.4711,112.79271,1.0,258.8768,1466.6451,7.960082,0.0,42.18,311.625,450.0,10.0,0.0,-1.18125,0.072648495,10.04,0.0,0.0,0.0,0.0,-9.67,0.0,0.18310547,0.36999893,874.0625,159.1875,0.0,418.90625,394.875,1.3916029,79.82713,0.0,1350.1737,87.872314,0.0,26.352417,0.0,0.0,47.16797,88.7207,99.998474,-1.4476013,3.7792969,26.302708,26.371058,26.147364,26.228142,1.3916016,0.0,0.0,48.64202,0
496.436,0.014189779,1.7783704,508.29166,1317.8066,101.372986,63.050007,13.888664,1.9241092,0.0,0.30517578,0.0,0.0,0.0,100.38757,161.47423,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3268.0,237.75,34.5,54.901962,0.9380493,307.06018,0.0,1.3916025,1.0546875,0.0,1.0,42.78,0.5390625,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,155.73636,154.95627,624.3358,624.86646,332.59393,52.033188,0.0,21.757559,5.8373938,1.3266804,2.0,59.01184,95.45163,15.375,14.625,18.31024,0.0,3.88,0.0,0.0,2.7265625,0.71243286,0.8441925,0.73539734,0.6492615,2.0,1.0,1.0,5.0,0.7788086,0.982666,0.7373047,0.7067871,2.2265625,2.65625,2.2070312,2.1289062,0.0,0.0,0.0,0.0,0.0,3.0,0.9589844,0.040252715,0.0,0.92578125,0.9298102,79.45404,0.7812499,1.0,0.0,114.63923,268.558,20.625,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5401306,-2.7234924,99.90234,0.0,0.999,1.1539568,1236.2174,116.98004,1.0,258.8768,1426.3473,8.70634,0.0,42.55,313.125,450.0,10.0,0.0,-1.18125,0.058118798,10.04,0.0,0.0,0.0,0.0,-9.81,0.0,0.1586914,0.22999954,876.4375,171.75,0.0,417.5625,394.28125,1.3916028,79.82713,0.0,1351.8049,95.70923,0.0,26.57611,0.0,0.0,46.591187,88.27515,99.998474,-1.4476013,3.7792969,26.582325,26.538828,26.451836,26.420769,1.3916016,0.0,0.0,52.033188,0
496.47,0.011351823,1.8738482,528.9694,1326.7509,101.37236,63.050007,13.882221,2.2698095,0.0,0.30517578,0.0,0.0,0.0,102.362274,164.04817,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3280.0,234.75,33.75,54.901962,0.9525757,311.82794,0.0,1.3916025,1.0546875,0.0,1.0,43.09,0.671875,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,160.93164,161.78603,626.1931,624.86646,347.3759,54.534172,0.0,21.757559,5.8373938,0.0,2.0,63.328552,95.45147,15.0,13.875,19.252123,0.0,4.072,0.0,0.0,1.4921875,0.719223,0.8444977,0.7357788,0.6492615,2.0,1.0,1.0,5.0,0.7788086,0.84716797,0.7385254,0.8166504,2.2265625,2.65625,2.2070312,2.1289062,0.0,0.0,0.0,0.0,0.0,3.0,0.9375,0.029907247,0.0,0.92578125,0.929444,79.75006,0.7812499,1.0,0.0,117.02212,269.0881,21.0,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.536316,-2.7352028,99.90234,0.0,0.999,1.179075,1236.881,119.52561,1.0,258.8768,1399.565,8.789257,0.0,42.8,314.625,450.0,10.0,0.0,-1.09375,0.04649504,10.04,0.0,-0.16,0.0,0.0,-9.75,0.0,0.17089844,0.29000092,876.4375,178.09375,0.0,417.1875,393.59375,1.3916028,79.82713,0.0,1350.1174,99.37134,0.0,26.656889,0.0,0.0,46.401978,88.134766,99.998474,-1.4476013,3.7792969,26.644463,26.644463,26.464264,26.501547,1.3916016,0.0,0.0,54.534172,0
496.498,0.009081459,2.0057893,549.6643,1326.9204,101.371796,63.050007,13.883571,2.7585125,0.0,0.30517578,0.0,0.0,0.0,106.95545,170.31883,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3301.0,233.625,33.375,54.901962,0.96447754,315.40997,0.0,1.3916025,1.0625,0.0,1.0,43.34,0.8046875,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,167.75609,168.65822,627.78516,624.86646,375.50928,56.88679,0.0,21.757559,5.8373938,-2.1226885,2.0,66.230774,95.451324,14.625,13.5,19.871367,0.0,4.18,0.0,0.0,1.5,0.7369995,0.84716797,0.7357788,0.6663513,2.0,1.0,1.0,5.0,0.8935547,0.8703613,0.657959,0.8642578,2.265625,2.6757812,2.2070312,2.1875,0.0,0.0,0.0,0.0,0.0,3.0,0.92578125,8.5449277E-4,0.0,0.9238281,0.9283454,80.25055,0.7812499,1.0,0.0,120.39104,268.0295,21.0,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5372314,-2.7386708,99.90234,0.0,0.999,1.2118815,1236.3003,122.85061,1.0,258.8768,1368.388,10.862196,0.0,43.09,316.125,450.0,10.0,0.0,-0.6125,0.037196033,10.02,0.0,0.0,0.0,0.0,-9.77,0.0,0.1586914,0.25,876.4375,186.21875,0.0,416.59375,393.28125,1.3916028,79.82713,0.0,1348.7112,103.79028,0.0,26.843302,0.0,0.0,45.794678,87.88452,99.998474,-1.4476013,3.7792969,26.87437,26.79359,26.750095,26.72524,1.3916016,0.0,0.0,56.88679,0
496.536,0.007265167,2.133566,582.52545,1333.7875,101.371284,63.050007,13.878655,3.514778,0.0,0.30517578,0.0,0.0,0.0,111.00253,175.17154,1050.3049,0.0,211.54997,2.0,1.0,0.0,3.0,3331.0,230.625,33.0,54.901962,0.97784424,320.08652,0.0,1.3916025,1.0625,0.0,1.0,43.61,1.015625,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,179.78111,177.93437,631.7652,624.86646,396.25168,59.23941,0.0,21.757559,5.8373938,-5.5720577,2.0,63.87024,95.451195,14.25,13.125,20.800777,0.0,4.34,0.0,0.0,1.921875,0.75668335,0.83984375,0.7143402,0.67329407,2.0,1.0,1.0,5.0,1.2963867,0.7836914,0.6213379,0.7141113,1.9726562,2.2851562,1.8554688,1.8945312,0.0,0.0,0.0,0.0,0.0,1.0,0.89746094,-0.02557375,-0.9887702,0.92285156,0.92724675,80.61066,0.7812499,1.0,0.0,125.60478,268.36917,22.125,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5370789,-2.7407033,99.90234,0.0,0.999,1.2590839,1235.5541,127.63495,1.0,258.8768,1320.7932,10.198855,0.0,43.37,316.5,450.0,10.0,0.0,0.0,-0.12649316,10.0,0.0,-0.16,0.0,0.0,-9.76,0.0,0.1586914,0.24000168,879.625,195.46875,0.0,415.90625,392.28125,0.8873299,79.82713,0.0,1350.0613,109.64966,0.0,27.07321,0.0,0.0,45.57495,87.55493,99.998474,-1.4476013,3.7792969,27.029713,27.09185,27.004858,26.880583,1.3916016,0.0,-0.98876953,59.23941,0
496.57,0.025812134,2.2221766,601.5508,1336.4156,101.37165,63.050007,13.869355,3.964339,0.0,0.1586914,0.0,0.0,0.0,113.39876,177.51411,1046.255,0.0,211.54997,2.0,1.0,0.0,3.0,3358.0,233.25,32.625,55.686275,0.98883057,324.34018,0.0,1.3916025,1.0625,0.0,1.0,44.03,1.0859375,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,184.84372,184.89148,634.9492,624.86646,403.64267,61.67681,0.0,21.757559,5.8373938,-7.694746,2.0,69.02466,95.45108,13.875,12.75,20.236097,0.0,4.192,0.0,0.0,2.4609375,0.7613373,0.84762573,0.7143402,0.67474365,2.0,1.0,1.0,5.0,0.8874512,1.0595703,0.6616211,0.7141113,1.9921875,2.3046875,1.8554688,1.8945312,0.0,0.0,0.0,0.0,0.0,1.0,0.8964844,-0.041870147,-1.7211926,0.921875,0.92657536,80.58624,0.7812499,1.0,0.0,128.70476,268.4126,22.125,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5323486,-2.753238,99.90234,0.0,0.999,1.2929426,1234.9736,131.06773,1.0,258.8768,1286.1337,11.276783,0.0,43.76,317.625,450.0,10.0,0.0,0.6125,-0.4136945,10.02,0.0,0.0,0.0,0.0,-9.75,0.0,0.1586914,0.27000046,879.625,202.40625,0.0,415.40625,391.875,0.26670069,79.82713,0.0,1357.0363,113.153076,0.0,27.153988,0.0,0.0,44.75708,87.24365,99.998474,-1.4476013,3.7792969,27.19127,27.09185,27.104279,27.017286,1.3916016,0.0,-1.7211914,61.67681,0
496.596,0.040649705,2.3326206,621.2773,1338.2808,101.37198,63.050007,13.862845,4.4379044,0.0,0.103759766,0.0,0.0,0.0,116.92172,182.21503,1046.255,0.0,211.54997,2.0,1.0,0.0,3.0,3373.0,232.875,32.625,55.686275,0.9967041,327.2423,0.0,1.3885508,1.0625,0.0,1.0,44.32,1.078125,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.0,0.875,0.0,0.6484375,191.88574,191.97595,637.8679,624.86646,427.2461,63.859875,0.0,21.757559,5.8373938,-11.6747875,2.0,70.73364,95.45097,13.125,12.75,20.501055,0.0,4.228,0.0,0.0,2.734375,0.75927734,0.84762573,0.7081604,0.6776428,2.0,1.0,1.0,5.0,0.7434082,0.91918945,0.5358887,0.75683594,1.953125,2.3046875,1.8554688,1.9140625,0.0,0.0,0.0,0.0,0.0,1.0,0.9042969,-0.028289815,-1.52588,0.9238281,0.92480534,80.50079,0.7812499,1.0,0.0,131.9702,268.32602,21.75,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.536316,-2.74975,99.90234,0.0,0.999,1.324348,1235.3882,134.25177,1.0,258.8768,1254.2933,11.276783,0.0,44.06,318.375,450.0,10.0,0.0,1.18125,-0.48720556,10.04,0.0,0.16,0.0,0.0,-9.78,0.0,0.14648438,0.25999832,879.625,208.59375,0.0,415.21875,391.28125,0.06064543,79.82713,0.0,1362.9425,116.37573,0.0,27.43982,0.0,0.0,44.525146,87.07886,99.998474,-1.4476013,3.7695312,27.396322,27.45846,27.359041,27.340399,1.3900757,0.0,-1.5258789,63.859875,0
496.628,0.052519765,2.4142983,650.01135,1336.9243,101.37228,63.050007,13.864148,5.17143,0.0,0.0793457,0.0,0.0,0.0,119.05716,184.50365,1046.255,0.0,211.54997,2.0,1.0,0.0,3.0,3392.0,231.75,32.625,55.686275,1.0031128,330.01175,0.0,1.3885508,1.0625,0.0,1.0,44.64,1.078125,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.375,0.875,0.0,0.6484375,201.07698,199.06042,641.84796,624.86646,436.306,66.06413,0.0,21.757559,5.8373938,-14.062812,2.0,69.2276,95.45088,12.0,12.75,20.831085,0.0,4.272,0.0,0.0,3.0546875,0.76560974,0.85014343,0.6880188,0.6820679,2.0,1.0,1.0,5.0,0.9399414,0.9472656,0.5358887,0.80322266,1.9726562,2.3242188,1.796875,1.9140625,0.0,0.0,0.0,0.0,0.0,1.0,0.90722656,-0.02389528,-1.474,0.9238281,0.924256,80.467224,0.7812499,1.0,0.0,137.02797,267.54355,21.375,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5320435,-2.7584596,99.90234,0.0,0.999,1.3704764,1234.8079,138.92831,1.0,258.8768,1207.8596,11.525536,0.0,44.34,318.75,450.0,10.0,0.0,1.8812499,-0.5460144,10.07,0.0,0.08,0.0,0.0,-9.77,0.0,0.14648438,0.29999924,879.625,216.40625,0.0,414.96875,390.875,-0.013862843,79.82713,0.0,1367.8925,120.825195,0.0,27.595161,0.0,0.0,44.143677,86.87134,99.998474,-1.4476013,3.7768555,27.58895,27.57652,27.446033,27.45846,1.3900757,0.0,-1.473999,66.06413,0
496.666,0.08201581,2.5407195,676.1588,1337.3484,101.37172,63.050007,13.86506,5.854818,0.0,0.08544922,0.0,0.0,0.0,123.6384,190.09013,1046.255,0.0,211.54997,2.0,1.0,0.0,3.0,3419.0,229.5,32.625,54.901962,1.0084839,334.47272,0.0,1.3885508,1.0546875,0.0,1.0,45.05,1.0546875,0.8125,0.0,0.6640625,-0.0078125,1.0,0.0,0.6484375,0.75,0.875,0.0,0.6484375,208.0288,200.00504,646.3587,624.86646,460.86313,68.26839,0.0,21.757559,5.5720577,-19.104197,2.0,65.17639,95.4508,10.875,12.75,21.50806,0.0,4.376,0.0,0.0,3.40625,0.7736969,0.85357666,0.6893921,0.690155,2.0,1.0,1.0,5.0,0.99487305,0.7910156,0.76904297,0.91186523,1.9726562,2.3046875,1.796875,1.8945312,0.0,0.0,0.0,0.0,0.0,1.0,0.91015625,-0.018737806,-1.4633188,0.921875,0.922425,80.33295,0.7812499,1.0,0.0,141.7392,267.43332,21.0,0.0,0.0,0.0,0.0,0.0,0.25,220.99994,2.5344849,-2.756745,99.90234,0.0,0.999,1.4198885,1234.3931,143.93654,1.0,258.8768,1157.8604,12.437629,0.0,44.77,319.125,450.0,10.0,0.0,2.8,-0.5930615,10.1,0.0,-0.4,0.0,0.0,-9.82,0.0,0.17089844,0.27999878,884.375,225.0625,0.0,414.5,390.1875,-0.044924505,79.82713,0.0,1397.9862,125.183105,0.0,27.831284,0.0,0.0,43.399048,86.56616,99.998474,-1.4476013,3.7695312,27.812643,27.818857,27.682154,27.694582,1.3900757,0.0,-1.4633179,68.26839,0
